id,price_doc
30474,5588182.5
30475,8112060.5
30476,5446593.0
30477,5771902.0
30478,4914128.0
30479,9010922.0
30480,4116633.0
30481,4195262.5
30482,4691531.5
30483,4641619.5
30484,6525153.0
30485,4827169.5
30486,3703453.25
30487,3818824.5
30488,6181675.0
30489,6090204.0
30490,21699302.0
30491,19742552.0
30492,5708134.5
30493,13952362.0
30494,6491507.0
30495,10411164.0
30496,9245624.0
30497,8519966.0
30498,4589111.5
30499,7473845.0
30500,10694402.0
30501,7116027.0
30502,2559811.75
30503,6579910.5
30504,5682733.0
30505,11845552.0
30506,2740386.0
30507,4617580.5
30508,5170656.5
30509,7430617.5
30510,9016158.0
30511,6518332.5
30512,6341876.5
30513,4074309.75
30514,2980133.5
30515,9454844.0
30516,5868929.0
30517,11200424.0
30518,7977910.5
30519,4444109.5
30520,7263819.0
30521,5725695.5
30522,7308484.5
30523,6627091.0
30524,9994402.0
30525,11358594.0
30526,4887531.0
30527,4706081.5
30528,6443183.5
30529,6384252.0
30530,6157795.5
30531,15186124.0
30532,4504276.5
30533,10457722.0
30534,6631919.0
30535,9217406.0
30536,5614713.0
30537,11457402.0
30538,5267298.0
30539,9621760.0
30540,9276178.0
30541,6401582.0
30542,1477049.0
30543,5569661.0
30544,6796174.0
30545,8034757.0
30546,4193835.25
30547,9826612.0
30548,4181447.75
30549,4943507.0
30550,12385794.0
30551,4997782.0
30552,1135966.375
30553,7403854.5
30554,10600992.0
30555,6081804.0
30556,8848708.0
30557,6714272.5
30558,9272548.0
30559,6310548.0
30560,5651607.0
30561,6734376.0
30562,12261274.0
30563,5789094.5
30564,6934448.5
30565,6475949.0
30566,7332088.0
30567,1307058.75
30568,9795976.0
30569,10197594.0
30570,6931698.0
30571,7389715.5
30572,4860724.5
30573,6471690.0
30574,5991079.5
30575,7495099.5
30576,4980720.5
30577,4199890.0
30578,2774424.75
30579,6982512.5
30580,4610472.0
30581,5514710.5
30582,13168702.0
30583,6742582.5
30584,4392928.5
30585,2867293.0
30586,9048534.0
30587,5964004.0
30588,8138921.0
30589,7266881.0
30590,11939070.0
30591,5415239.0
30592,6621185.5
30593,8625444.0
30594,7352404.5
30595,5198680.0
30596,5030025.5
30597,6420133.5
30598,9266688.0
30599,10453896.0
30600,5283601.0
30601,6137232.0
30602,1266887.5
30603,12506272.0
30604,4626269.0
30605,6448964.0
30606,24570430.0
30607,6946130.0
30608,8670740.0
30609,6156950.0
30610,2586427.25
30611,5205178.0
30612,6904363.0
30613,8673072.0
30614,16565054.0
30615,7444366.5
30616,5336153.5
30617,9162552.0
30618,5181424.5
30619,4315484.0
30620,1891239.25
30621,8393446.0
30622,8120871.0
30623,6064168.5
30624,6307977.0
30625,7640914.0
30626,6328677.5
30627,6551515.5
30628,6396950.5
30629,5101471.5
30630,5714233.0
30631,5841779.0
30632,4115190.5
30633,5754336.0
30634,11541356.0
30635,9360584.0
30636,5374949.0
30637,9222364.0
30638,5941414.5
30639,7311747.5
30640,4506457.5
30641,8436854.0
30642,6506803.5
30643,7656762.5
30644,9299212.0
30645,6951537.5
30646,5276871.5
30647,4803328.0
30648,25813494.0
30649,1771426.75
30650,5006804.5
30651,2936517.75
30652,4277968.5
30653,7541733.5
30654,4599380.5
30655,13184624.0
30656,3833803.75
30657,6439200.5
30658,10458486.0
30659,4693556.0
30660,8636674.0
30661,6667530.5
30662,7854901.0
30663,15074300.0
30664,11800948.0
30665,6101692.0
30666,1999465.0
30667,4329641.5
30668,9038090.0
30669,4960552.5
30670,2644799.0
30671,7292692.0
30672,15848642.0
30673,11099912.0
30674,11368682.0
30675,1425574.0
30676,6794152.0
30677,4541672.5
30678,21823816.0
30679,5854635.0
30680,4878044.0
30681,2326785.25
30682,8677026.0
30683,9440568.0
30684,4604394.0
30685,7001092.0
30686,9487400.0
30687,4845052.5
30688,4423026.5
30689,14391010.0
30690,28262718.0
30691,4487213.5
30692,6296760.5
30693,10172874.0
30694,4936127.0
30695,6828478.0
30696,6448498.0
30697,12260666.0
30698,7360909.5
30699,5789821.0
30700,5025692.5
30701,9299212.0
30702,6187909.5
30703,3740789.25
30704,11088122.0
30705,8329794.5
30706,25687260.0
30707,3675639.25
30708,14557460.0
30709,6130302.5
30710,7420606.0
30711,4685348.0
30712,3904848.5
30713,6111500.0
30714,6925197.5
30715,3698507.5
30716,9440568.0
30717,6368546.5
30718,9748192.0
30719,16393756.0
30720,6733771.5
30721,4268578.5
30722,7194652.5
30723,6223687.0
30724,11957412.0
30725,6706817.0
30726,11972302.0
30727,9443638.0
30728,10510816.0
30729,3005001.5
30730,6049999.5
30731,6351440.5
30732,4383967.5
30733,9977818.0
30734,6927318.5
30735,5371009.0
30736,5297623.5
30737,6722486.5
30738,5927530.0
30739,3666705.0
30740,6795419.5
30741,11347764.0
30742,4063592.0
30743,4906529.0
30744,8806434.0
30745,6525534.5
30746,5527028.5
30747,15593908.0
30748,16016908.0
