id,price_doc
30474,5439311.5
30475,8468386.0
30476,5495897.5
30477,5774157.5
30478,5254736.0
30479,9880394.0
30480,4278926.5
30481,4397861.5
30482,4946888.0
30483,4910476.5
30484,6649173.5
30485,5179953.0
30486,3746138.0
30487,4103152.75
30488,6399450.0
30489,6266115.0
30490,22844316.0
30491,20446678.0
30492,6011903.5
30493,14064180.0
30494,7083756.5
30495,11442462.0
30496,9090234.0
30497,8151774.0
30498,4675676.5
30499,7893577.0
30500,11833852.0
30501,7282064.0
30502,3246536.5
30503,6393808.0
30504,6011302.0
30505,11475800.0
30506,3231558.5
30507,4855069.0
30508,5599397.5
30509,7681695.0
30510,9435042.0
30511,6529961.0
30512,6368956.0
30513,4321310.0
30514,3536695.5
30515,9959366.0
30516,5897802.0
30517,11226090.0
30518,8930330.0
30519,4595519.0
30520,7600708.0
30521,5503914.5
30522,7293421.0
30523,6593421.5
30524,11208504.0
30525,10842860.0
30526,5065375.5
30527,5180879.5
30528,7141709.0
30529,6850172.5
30530,6540347.5
30531,15150738.0
30532,4715422.5
30533,10803584.0
30534,7199716.5
30535,9646798.0
30536,5839212.5
30537,11505600.0
30538,5217736.0
30539,9098570.0
30540,9855026.0
30541,6065062.5
30542,2206038.5
30543,5864058.5
30544,6917193.5
30545,8737056.0
30546,4394795.5
30547,9955672.0
30548,4628801.5
30549,5176178.0
30550,12397898.0
30551,5268426.0
30552,1948780.75
30553,7631094.0
30554,10744634.0
30555,6216178.0
30556,9503490.0
30557,7206448.0
30558,9538314.0
30559,6216531.0
30560,6295277.0
30561,7069135.5
30562,12588890.0
30563,5404130.0
30564,7214516.0
30565,6838809.0
30566,7284996.5
30567,2136538.25
30568,10793600.0
30569,10211336.0
30570,6805437.5
30571,7656152.5
30572,5001453.0
30573,6604679.0
30574,6360274.0
30575,7623630.5
30576,5091667.5
30577,4193620.25
30578,3222932.25
30579,7236833.5
30580,4416353.5
30581,5585895.5
30582,12999848.0
30583,7169516.0
30584,4605998.0
30585,2884394.5
30586,9260580.0
30587,6041285.5
30588,8409114.0
30589,6986511.0
30590,12327462.0
30591,5301435.5
30592,6717886.0
30593,8559856.0
30594,6482411.0
30595,5877592.0
30596,6869506.5
30597,6602576.0
30598,9819236.0
30599,10882598.0
30600,5178930.0
30601,6352997.0
30602,1854780.25
30603,12672468.0
30604,4690872.0
30605,6737775.0
30606,22954990.0
